order_id,store_code,order_date,gross_sales,promo_deductions,guest_count
QU-001924,STR-B05,2024-06-11,197.67,23.72,1
QU-001925,STR-B05,2024-06-12,147.91,11.83,2
QU-001926,STR-B05,2024-06-12,148.25,11.86,8
QU-001927,STR-B05,2024-06-13,483.25,38.66,9
QU-001928,STR-B05,2024-06-13,518.11,0.0,10
QU-001929,STR-B05,2024-06-14,448.22,0.0,8
QU-001930,STR-B05,2024-06-14,211.17,16.89,10
QU-001931,STR-B05,2024-06-14,481.32,0.0,1
QU-001932,STR-B05,2024-06-14,482.22,0.0,4
QU-001933,STR-B05,2024-06-15,431.13,51.74,10
QU-001934,STR-B05,2024-06-15,405.46,0.0,10
QU-001935,STR-B05,2024-06-15,363.14,29.05,5
QU-001936,STR-B05,2024-06-15,446.09,53.53,10
QU-001937,STR-B05,2024-06-16,230.09,0.0,1
QU-001938,STR-B05,2024-06-16,156.46,18.78,4
QU-001939,STR-B05,2024-06-16,289.77,0.0,6
QU-001940,STR-B05,2024-06-16,144.5,11.56,6
QU-001941,STR-B05,2024-06-16,328.69,0.0,9
QU-001942,STR-B05,2024-06-16,96.13,0.0,4
QU-001943,STR-B05,2024-06-16,326.56,26.12,6
QU-001944,STR-B05,2024-06-17,166.72,13.34,1
QU-001945,STR-B05,2024-06-17,514.65,61.76,1
QU-001946,STR-B05,2024-06-17,246.97,29.64,1
QU-001947,STR-B05,2024-06-17,377.72,0.0,9
QU-001948,STR-B05,2024-06-17,420.41,50.45,1
QU-001949,STR-B05,2024-06-18,390.57,0.0,1
QU-001950,STR-B05,2024-06-18,232.84,0.0,8
QU-001951,STR-B05,2024-06-19,324.85,25.99,9
QU-001952,STR-B05,2024-06-19,406.55,0.0,3
QU-001953,STR-B05,2024-06-19,111.98,0.0,1
QU-001954,STR-B05,2024-06-20,120.32,14.44,2
QU-001955,STR-B05,2024-06-20,476.84,38.15,10
QU-001956,STR-B05,2024-06-20,407.31,0.0,4
QU-001957,STR-B05,2024-06-20,465.43,55.85,8
QU-001958,STR-B05,2024-06-20,252.74,20.22,3
QU-001959,STR-B05,2024-06-21,247.5,0.0,6
QU-001960,STR-B05,2024-06-21,456.02,0.0,10
QU-001961,STR-B05,2024-06-21,516.62,0.0,8
QU-001962,STR-B05,2024-06-21,91.12,0.0,8
QU-001963,STR-B05,2024-06-22,356.45,0.0,10
QU-001964,STR-B05,2024-06-22,222.55,0.0,9
QU-001965,STR-B05,2024-06-22,265.83,0.0,9
QU-001966,STR-B05,2024-06-22,420.63,0.0,5
QU-001967,STR-B05,2024-06-22,341.01,27.28,4
QU-001968,STR-B05,2024-06-23,367.29,0.0,10
QU-001969,STR-B05,2024-06-23,229.24,27.51,2
QU-001970,STR-B05,2024-06-23,112.8,0.0,4
QU-001971,STR-B05,2024-06-23,494.26,0.0,6
QU-001972,STR-B05,2024-06-23,455.15,54.62,6
QU-001973,STR-B05,2024-06-23,285.88,0.0,9
QU-001974,STR-B05,2024-06-23,369.27,0.0,7
QU-001975,STR-B05,2024-06-24,368.48,44.22,2
QU-001976,STR-B05,2024-06-24,471.62,0.0,10
QU-001977,STR-B05,2024-06-24,101.5,0.0,9
QU-001978,STR-B05,2024-06-25,247.24,0.0,3
QU-001979,STR-B05,2024-06-25,342.42,0.0,5
QU-001980,STR-B05,2024-06-25,399.42,47.93,1
QU-001981,STR-B05,2024-06-25,511.7,61.4,5
QU-001982,STR-B05,2024-06-25,117.73,9.42,10
QU-001983,STR-B05,2024-06-26,359.7,0.0,1
QU-001984,STR-B05,2024-06-26,170.45,20.45,9
QU-001985,STR-B05,2024-06-26,354.51,0.0,5
QU-001986,STR-B05,2024-06-26,231.17,0.0,9
QU-001987,STR-B05,2024-06-27,438.13,52.58,10
QU-001988,STR-B05,2024-06-27,502.11,40.17,3
QU-001989,STR-B05,2024-06-28,234.99,28.2,5
QU-001990,STR-B05,2024-06-28,320.49,25.64,5
QU-001991,STR-B05,2024-06-28,342.37,0.0,1
QU-001992,STR-B05,2024-06-28,337.82,0.0,7
QU-001993,STR-B05,2024-06-28,169.06,20.29,7
QU-001994,STR-B05,2024-06-28,239.04,28.68,1
QU-001995,STR-B05,2024-06-29,372.42,0.0,1
QU-001996,STR-B05,2024-06-29,329.7,0.0,6
QU-001997,STR-B05,2024-06-29,286.44,0.0,2
QU-001998,STR-B05,2024-06-29,335.03,26.8,5
QU-001999,STR-B05,2024-06-29,461.55,0.0,8
QU-002000,STR-B05,2024-06-29,228.25,0.0,10
QU-002001,STR-B05,2024-06-29,145.4,0.0,6
QU-002002,STR-B05,2024-06-30,305.09,36.61,5
QU-002003,STR-B05,2024-06-30,272.47,32.7,1
QU-002004,STR-B05,2024-06-30,90.62,0.0,9
QU-002005,STR-B05,2024-06-30,137.82,0.0,7
QU-002006,STR-B05,2024-06-30,458.59,0.0,3
QU-002007,STR-B05,2024-06-30,216.16,0.0,8
QU-002008,STR-B05,2024-06-30,381.71,0.0,3
QU-002009,STR-B06,2024-04-01,139.92,0.0,7
QU-002010,STR-B06,2024-04-01,475.4,38.03,3
QU-002011,STR-B06,2024-04-01,222.55,0.0,7
QU-002012,STR-B06,2024-04-01,111.77,0.0,8
QU-002013,STR-B06,2024-04-02,475.94,0.0,9
QU-002014,STR-B06,2024-04-02,296.06,0.0,8
QU-002015,STR-B06,2024-04-02,256.13,0.0,9
QU-002016,STR-B06,2024-04-02,181.43,14.51,3
QU-002017,STR-B06,2024-04-02,377.83,45.34,1
QU-002018,STR-B06,2024-04-03,459.22,0.0,1
QU-002019,STR-B06,2024-04-03,397.93,31.83,4
QU-002020,STR-B06,2024-04-04,365.61,0.0,2
QU-002021,STR-B06,2024-04-04,307.1,0.0,3
QU-002022,STR-B06,2024-04-04,109.59,0.0,3
QU-002023,STR-B06,2024-04-04,173.74,0.0,10
QU-002024,STR-B06,2024-04-05,466.52,37.32,4
QU-002025,STR-B06,2024-04-05,182.36,14.59,9
QU-002026,STR-B06,2024-04-05,423.09,0.0,9
QU-002027,STR-B06,2024-04-05,455.06,36.4,6
QU-002028,STR-B06,2024-04-05,501.75,0.0,6
QU-002029,STR-B06,2024-04-05,239.23,0.0,9
QU-002030,STR-B06,2024-04-05,267.86,0.0,7
QU-002031,STR-B06,2024-04-06,100.52,8.04,7
QU-002032,STR-B06,2024-04-06,204.97,24.6,8
QU-002033,STR-B06,2024-04-06,315.81,25.26,5
QU-002034,STR-B06,2024-04-06,466.16,55.94,8
QU-002035,STR-B06,2024-04-06,137.97,0.0,1
QU-002036,STR-B06,2024-04-06,113.11,0.0,6
QU-002037,STR-B06,2024-04-07,264.24,0.0,6
QU-002038,STR-B06,2024-04-07,454.86,0.0,5
QU-002039,STR-B06,2024-04-07,281.23,33.75,6
QU-002040,STR-B06,2024-04-07,148.58,0.0,9
QU-002041,STR-B06,2024-04-07,213.05,17.04,1
QU-002042,STR-B06,2024-04-07,213.26,0.0,5
QU-002043,STR-B06,2024-04-08,105.15,8.41,4
QU-002044,STR-B06,2024-04-08,419.01,33.52,1
QU-002045,STR-B06,2024-04-08,273.78,0.0,2
QU-002046,STR-B06,2024-04-08,456.68,54.8,2
QU-002047,STR-B06,2024-04-09,368.78,0.0,9
QU-002048,STR-B06,2024-04-09,367.32,0.0,10
QU-002049,STR-B06,2024-04-09,239.75,28.77,5
QU-002050,STR-B06,2024-04-09,160.32,19.24,9
QU-002051,STR-B06,2024-04-09,493.86,0.0,4
QU-002052,STR-B06,2024-04-10,214.19,25.7,10
QU-002053,STR-B06,2024-04-10,287.91,23.03,2
QU-002054,STR-B06,2024-04-10,124.82,0.0,2
QU-002055,STR-B06,2024-04-11,279.84,22.39,5
QU-002056,STR-B06,2024-04-11,494.56,0.0,7
QU-002057,STR-B06,2024-04-11,112.19,0.0,9
QU-002058,STR-B06,2024-04-11,358.2,0.0,10
QU-002059,STR-B06,2024-04-11,313.5,37.62,3
QU-002060,STR-B06,2024-04-12,132.73,0.0,4
QU-002061,STR-B06,2024-04-12,384.31,46.12,5
QU-002062,STR-B06,2024-04-12,292.24,35.07,4
QU-002063,STR-B06,2024-04-12,506.79,0.0,8
QU-002064,STR-B06,2024-04-12,257.89,30.95,9
QU-002065,STR-B06,2024-04-12,340.39,40.85,7
QU-002066,STR-B06,2024-04-12,125.04,0.0,9
QU-002067,STR-B06,2024-04-13,436.22,34.9,5
QU-002068,STR-B06,2024-04-13,506.06,0.0,9
QU-002069,STR-B06,2024-04-13,379.77,45.57,5
QU-002070,STR-B06,2024-04-13,171.29,20.55,7
QU-002071,STR-B06,2024-04-13,362.83,0.0,2
QU-002072,STR-B06,2024-04-13,479.23,38.34,10
QU-002073,STR-B06,2024-04-13,406.5,0.0,6
QU-002074,STR-B06,2024-04-14,375.2,0.0,7
QU-002075,STR-B06,2024-04-14,98.53,0.0,8
QU-002076,STR-B06,2024-04-14,218.65,0.0,9
QU-002077,STR-B06,2024-04-14,413.57,0.0,6
QU-002078,STR-B06,2024-04-14,357.1,42.85,8
QU-002079,STR-B06,2024-04-15,336.49,0.0,10
QU-002080,STR-B06,2024-04-15,464.52,0.0,3
QU-002081,STR-B06,2024-04-15,268.78,0.0,4
QU-002082,STR-B06,2024-04-15,104.94,12.59,4
QU-002083,STR-B06,2024-04-15,283.94,0.0,2
QU-002084,STR-B06,2024-04-16,239.88,0.0,2
QU-002085,STR-B06,2024-04-16,163.55,0.0,5
QU-002086,STR-B06,2024-04-16,230.95,0.0,4
QU-002087,STR-B06,2024-04-17,438.69,52.64,1
QU-002088,STR-B06,2024-04-17,504.79,0.0,5
QU-002089,STR-B06,2024-04-17,239.44,19.16,2
QU-002090,STR-B06,2024-04-18,419.32,0.0,8
QU-002091,STR-B06,2024-04-18,206.1,0.0,6
QU-002092,STR-B06,2024-04-19,481.47,0.0,10
QU-002093,STR-B06,2024-04-19,143.99,11.52,4
QU-002094,STR-B06,2024-04-19,147.53,0.0,3
QU-002095,STR-B06,2024-04-19,178.38,14.27,5
QU-002096,STR-B06,2024-04-20,145.78,0.0,1
QU-002097,STR-B06,2024-04-20,503.79,0.0,8
QU-002098,STR-B06,2024-04-20,256.78,0.0,5
QU-002099,STR-B06,2024-04-20,179.37,0.0,7
QU-002100,STR-B06,2024-04-21,168.03,13.44,4
QU-002101,STR-B06,2024-04-21,195.62,0.0,7
QU-002102,STR-B06,2024-04-21,209.42,16.75,3
QU-002103,STR-B06,2024-04-21,344.74,41.37,8
QU-002104,STR-B06,2024-04-22,438.96,0.0,3
QU-002105,STR-B06,2024-04-22,130.69,0.0,5
QU-002106,STR-B06,2024-04-23,497.26,0.0,8
QU-002107,STR-B06,2024-04-23,146.2,0.0,7
QU-002108,STR-B06,2024-04-23,486.89,0.0,1
QU-002109,STR-B06,2024-04-24,404.0,0.0,9
QU-002110,STR-B06,2024-04-24,246.38,19.71,1
QU-002111,STR-B06,2024-04-24,362.41,0.0,4
QU-002112,STR-B06,2024-04-24,233.53,18.68,3
QU-002113,STR-B06,2024-04-25,200.28,0.0,6
QU-002114,STR-B06,2024-04-25,435.19,0.0,1
QU-002115,STR-B06,2024-04-25,418.45,0.0,2
QU-002116,STR-B06,2024-04-26,353.51,0.0,5
QU-002117,STR-B06,2024-04-26,247.2,29.66,10
QU-002118,STR-B06,2024-04-26,148.14,0.0,3
QU-002119,STR-B06,2024-04-26,174.42,0.0,9
QU-002120,STR-B06,2024-04-26,301.48,0.0,7
QU-002121,STR-B06,2024-04-27,184.14,0.0,6
QU-002122,STR-B06,2024-04-27,262.79,31.53,6
QU-002123,STR-B06,2024-04-27,343.73,0.0,9
QU-002124,STR-B06,2024-04-27,421.16,50.54,5
QU-002125,STR-B06,2024-04-27,469.67,56.36,10
QU-002126,STR-B06,2024-04-28,217.75,17.42,10
QU-002127,STR-B06,2024-04-28,331.03,0.0,6
QU-002128,STR-B06,2024-04-28,398.13,31.85,4
QU-002129,STR-B06,2024-04-28,445.01,0.0,9
QU-002130,STR-B06,2024-04-28,91.42,10.97,3
QU-002131,STR-B06,2024-04-28,264.6,21.17,1
QU-002132,STR-B06,2024-04-28,338.54,0.0,1
QU-002133,STR-B06,2024-04-29,198.3,0.0,1
QU-002134,STR-B06,2024-04-29,134.11,0.0,1
QU-002135,STR-B06,2024-04-29,233.25,18.66,6
QU-002136,STR-B06,2024-04-29,426.16,51.14,10
QU-002137,STR-B06,2024-04-30,367.58,0.0,9
QU-002138,STR-B06,2024-04-30,491.32,58.96,8
QU-002139,STR-B06,2024-05-01,160.44,0.0,5
QU-002140,STR-B06,2024-05-01,168.12,0.0,4
QU-002141,STR-B06,2024-05-01,97.8,7.82,4
QU-002142,STR-B06,2024-05-02,336.89,0.0,7
QU-002143,STR-B06,2024-05-02,456.61,36.53,2
QU-002144,STR-B06,2024-05-03,254.17,0.0,6
QU-002145,STR-B06,2024-05-03,344.45,0.0,5
QU-002146,STR-B06,2024-05-03,512.28,0.0,1
QU-002147,STR-B06,2024-05-03,509.64,0.0,9
QU-002148,STR-B06,2024-05-03,261.1,0.0,3
QU-002149,STR-B06,2024-05-04,157.82,12.63,2
QU-002150,STR-B06,2024-05-04,205.91,0.0,5
QU-002151,STR-B06,2024-05-04,489.85,0.0,3
QU-002152,STR-B06,2024-05-04,152.63,18.32,3
QU-002153,STR-B06,2024-05-04,163.45,0.0,1
QU-002154,STR-B06,2024-05-05,189.52,0.0,1
QU-002155,STR-B06,2024-05-05,96.48,0.0,4
QU-002156,STR-B06,2024-05-05,145.65,17.48,10
QU-002157,STR-B06,2024-05-05,163.66,0.0,5
QU-002158,STR-B06,2024-05-05,374.79,0.0,1
QU-002159,STR-B06,2024-05-06,333.89,0.0,6
QU-002160,STR-B06,2024-05-06,189.01,0.0,10
QU-002161,STR-B06,2024-05-06,228.77,18.3,2
QU-002162,STR-B06,2024-05-06,363.57,29.09,7
QU-002163,STR-B06,2024-05-06,169.03,0.0,9
QU-002164,STR-B06,2024-05-07,265.4,21.23,7
QU-002165,STR-B06,2024-05-07,212.93,25.55,10
QU-002166,STR-B06,2024-05-07,463.33,37.07,10
QU-002167,STR-B06,2024-05-07,491.59,0.0,7
QU-002168,STR-B06,2024-05-08,479.2,0.0,9
QU-002169,STR-B06,2024-05-08,171.36,13.71,1
QU-002170,STR-B06,2024-05-09,258.61,0.0,7
QU-002171,STR-B06,2024-05-09,113.54,9.08,4
QU-002172,STR-B06,2024-05-10,400.17,0.0,7
QU-002173,STR-B06,2024-05-10,292.05,0.0,7
QU-002174,STR-B06,2024-05-10,119.61,0.0,7
QU-002175,STR-B06,2024-05-10,170.42,0.0,5
QU-002176,STR-B06,2024-05-11,439.01,52.68,10
QU-002177,STR-B06,2024-05-11,292.4,23.39,8
QU-002178,STR-B06,2024-05-11,174.06,0.0,5
QU-002179,STR-B06,2024-05-11,173.53,20.82,3
QU-002180,STR-B06,2024-05-11,117.53,9.4,3
QU-002181,STR-B06,2024-05-11,345.42,0.0,3
QU-002182,STR-B06,2024-05-12,496.84,0.0,4
QU-002183,STR-B06,2024-05-12,314.48,0.0,4
QU-002184,STR-B06,2024-05-12,305.04,0.0,3
QU-002185,STR-B06,2024-05-12,400.4,0.0,6
QU-002186,STR-B06,2024-05-12,348.6,0.0,7
QU-002187,STR-B06,2024-05-13,298.7,0.0,10
QU-002188,STR-B06,2024-05-13,460.57,0.0,1
QU-002189,STR-B06,2024-05-13,467.3,0.0,5
QU-002190,STR-B06,2024-05-14,122.0,0.0,6
QU-002191,STR-B06,2024-05-14,487.51,0.0,10
QU-002192,STR-B06,2024-05-14,514.56,0.0,6
QU-002193,STR-B06,2024-05-14,256.78,0.0,9
QU-002194,STR-B06,2024-05-15,337.37,0.0,6
QU-002195,STR-B06,2024-05-15,104.88,8.39,3
QU-002196,STR-B06,2024-05-15,388.48,46.62,4
QU-002197,STR-B06,2024-05-16,366.37,29.31,5
QU-002198,STR-B06,2024-05-16,138.56,0.0,6
QU-002199,STR-B06,2024-05-16,327.71,0.0,4
QU-002200,STR-B06,2024-05-17,308.64,37.04,6
QU-002201,STR-B06,2024-05-17,428.74,0.0,10
QU-002202,STR-B06,2024-05-17,99.3,0.0,1
QU-002203,STR-B06,2024-05-17,339.1,0.0,6
QU-002204,STR-B06,2024-05-17,331.4,0.0,10
QU-002205,STR-B06,2024-05-17,238.59,28.63,3
QU-002206,STR-B06,2024-05-17,238.51,19.08,3
QU-002207,STR-B06,2024-05-18,168.22,0.0,1
QU-002208,STR-B06,2024-05-18,92.44,0.0,9
QU-002209,STR-B06,2024-05-18,271.19,0.0,9
QU-002210,STR-B06,2024-05-18,277.36,0.0,9
QU-002211,STR-B06,2024-05-18,445.1,35.61,8
QU-002212,STR-B06,2024-05-19,290.54,0.0,3
QU-002213,STR-B06,2024-05-19,409.56,0.0,5
QU-002214,STR-B06,2024-05-19,325.52,0.0,7
QU-002215,STR-B06,2024-05-19,463.86,0.0,9
QU-002216,STR-B06,2024-05-19,364.35,29.15,10
QU-002217,STR-B06,2024-05-19,148.64,0.0,8
QU-002218,STR-B06,2024-05-20,410.9,0.0,3
QU-002219,STR-B06,2024-05-20,381.32,0.0,5
QU-002220,STR-B06,2024-05-21,432.27,0.0,6
QU-002221,STR-B06,2024-05-21,242.69,19.42,3
QU-002222,STR-B06,2024-05-22,510.74,0.0,7
QU-002223,STR-B06,2024-05-22,373.68,29.89,7
QU-002224,STR-B06,2024-05-22,475.43,57.05,1
QU-002225,STR-B06,2024-05-22,427.96,51.36,5
QU-002226,STR-B06,2024-05-23,407.76,48.93,7
QU-002227,STR-B06,2024-05-23,219.95,0.0,4
QU-002228,STR-B06,2024-05-24,272.45,0.0,3
QU-002229,STR-B06,2024-05-24,451.79,0.0,4
QU-002230,STR-B06,2024-05-24,510.72,0.0,1
QU-002231,STR-B06,2024-05-24,274.98,0.0,4
QU-002232,STR-B06,2024-05-24,150.3,12.02,2
QU-002233,STR-B06,2024-05-25,515.07,0.0,1
QU-002234,STR-B06,2024-05-25,389.06,0.0,8
QU-002235,STR-B06,2024-05-25,120.61,0.0,5
QU-002236,STR-B06,2024-05-25,171.73,0.0,1
QU-002237,STR-B06,2024-05-25,351.74,0.0,7
QU-002238,STR-B06,2024-05-25,319.4,0.0,10
QU-002239,STR-B06,2024-05-26,193.53,0.0,3
QU-002240,STR-B06,2024-05-26,160.32,0.0,3
QU-002241,STR-B06,2024-05-26,407.18,32.57,5
QU-002242,STR-B06,2024-05-26,342.18,0.0,8
QU-002243,STR-B06,2024-05-26,326.08,0.0,7
QU-002244,STR-B06,2024-05-26,278.48,22.28,5
QU-002245,STR-B06,2024-05-27,160.23,12.82,4
QU-002246,STR-B06,2024-05-27,105.92,0.0,8
QU-002247,STR-B06,2024-05-27,315.41,0.0,2
QU-002248,STR-B06,2024-05-27,405.26,0.0,3
QU-002249,STR-B06,2024-05-28,519.8,0.0,9
QU-002250,STR-B06,2024-05-28,421.69,0.0,7
QU-002251,STR-B06,2024-05-28,350.58,0.0,3
QU-002252,STR-B06,2024-05-28,135.06,16.21,8
QU-002253,STR-B06,2024-05-29,398.08,0.0,1
QU-002254,STR-B06,2024-05-29,210.17,25.22,2
QU-002255,STR-B06,2024-05-29,445.45,0.0,8
QU-002256,STR-B06,2024-05-29,162.91,0.0,2
QU-002257,STR-B06,2024-05-30,484.53,0.0,1
QU-002258,STR-B06,2024-05-30,211.79,25.41,4
QU-002259,STR-B06,2024-05-30,97.0,7.76,5
QU-002260,STR-B06,2024-05-30,114.34,0.0,2
QU-002261,STR-B06,2024-05-31,121.56,9.72,1
QU-002262,STR-B06,2024-05-31,378.64,0.0,4
QU-002263,STR-B06,2024-05-31,122.27,0.0,6
QU-002264,STR-B06,2024-05-31,427.91,0.0,2
QU-002265,STR-B06,2024-05-31,246.71,29.61,9
QU-002266,STR-B06,2024-06-01,326.34,0.0,7
QU-002267,STR-B06,2024-06-01,268.56,21.48,8
QU-002268,STR-B06,2024-06-01,505.67,0.0,2
QU-002269,STR-B06,2024-06-01,204.93,0.0,9
QU-002270,STR-B06,2024-06-01,188.02,0.0,6
QU-002271,STR-B06,2024-06-01,263.35,31.6,6
QU-002272,STR-B06,2024-06-01,141.79,0.0,8
QU-002273,STR-B06,2024-06-02,112.25,0.0,2
QU-002274,STR-B06,2024-06-02,237.39,0.0,9
QU-002275,STR-B06,2024-06-02,256.96,0.0,6
QU-002276,STR-B06,2024-06-02,142.53,0.0,7
QU-002277,STR-B06,2024-06-02,164.89,13.19,2
QU-002278,STR-B06,2024-06-02,200.1,0.0,10
QU-002279,STR-B06,2024-06-02,172.91,0.0,1
QU-002280,STR-B06,2024-06-03,135.17,10.81,6
QU-002281,STR-B06,2024-06-03,94.48,0.0,8
QU-002282,STR-B06,2024-06-03,170.31,0.0,6
QU-002283,STR-B06,2024-06-03,182.64,0.0,8
QU-002284,STR-B06,2024-06-03,176.03,0.0,3
QU-002285,STR-B06,2024-06-04,92.97,0.0,6
QU-002286,STR-B06,2024-06-04,405.47,48.66,5
QU-002287,STR-B06,2024-06-04,227.98,0.0,5
QU-002288,STR-B06,2024-06-05,325.98,26.08,1
QU-002289,STR-B06,2024-06-05,408.07,32.65,10
QU-002290,STR-B06,2024-06-06,226.57,0.0,4
QU-002291,STR-B06,2024-06-06,265.23,0.0,1
QU-002292,STR-B06,2024-06-06,486.78,58.41,10
QU-002293,STR-B06,2024-06-07,426.32,51.16,2
QU-002294,STR-B06,2024-06-07,495.89,0.0,1
QU-002295,STR-B06,2024-06-07,101.07,12.13,10
QU-002296,STR-B06,2024-06-07,383.69,0.0,3
QU-002297,STR-B06,2024-06-07,448.89,53.87,8
QU-002298,STR-B06,2024-06-08,517.39,62.09,3
QU-002299,STR-B06,2024-06-08,374.56,0.0,9
QU-002300,STR-B06,2024-06-08,313.94,0.0,2
QU-002301,STR-B06,2024-06-08,234.24,28.11,5
QU-002302,STR-B06,2024-06-09,434.22,0.0,4
QU-002303,STR-B06,2024-06-09,218.08,0.0,1
QU-002304,STR-B06,2024-06-09,153.92,12.31,5
QU-002305,STR-B06,2024-06-09,367.25,29.38,4
QU-002306,STR-B06,2024-06-09,318.99,25.52,10
QU-002307,STR-B06,2024-06-10,451.13,0.0,9
QU-002308,STR-B06,2024-06-10,116.9,0.0,1
QU-002309,STR-B06,2024-06-10,233.74,0.0,10
QU-002310,STR-B06,2024-06-10,365.43,0.0,8
QU-002311,STR-B06,2024-06-10,153.82,0.0,4
QU-002312,STR-B06,2024-06-11,406.45,32.52,8
QU-002313,STR-B06,2024-06-11,304.01,36.48,4
QU-002314,STR-B06,2024-06-12,285.87,34.3,2
QU-002315,STR-B06,2024-06-12,94.98,0.0,9
QU-002316,STR-B06,2024-06-12,387.2,0.0,5
QU-002317,STR-B06,2024-06-12,503.07,60.37,10
QU-002318,STR-B06,2024-06-12,430.72,0.0,2
QU-002319,STR-B06,2024-06-13,172.13,0.0,6
QU-002320,STR-B06,2024-06-13,285.39,0.0,1
QU-002321,STR-B06,2024-06-13,331.63,0.0,7
QU-002322,STR-B06,2024-06-14,126.08,10.09,3
QU-002323,STR-B06,2024-06-14,96.95,7.76,3
QU-002324,STR-B06,2024-06-14,343.54,0.0,2
QU-002325,STR-B06,2024-06-14,382.06,30.56,7
QU-002326,STR-B06,2024-06-14,114.92,13.79,7
QU-002327,STR-B06,2024-06-14,498.98,39.92,2
QU-002328,STR-B06,2024-06-14,510.35,0.0,9
QU-002329,STR-B06,2024-06-15,90.71,0.0,10
QU-002330,STR-B06,2024-06-15,101.6,12.19,3
QU-002331,STR-B06,2024-06-15,373.06,29.84,7
QU-002332,STR-B06,2024-06-15,476.22,0.0,7
QU-002333,STR-B06,2024-06-15,98.87,11.86,7
QU-002334,STR-B06,2024-06-15,188.27,0.0,4
QU-002335,STR-B06,2024-06-16,108.94,8.72,7
QU-002336,STR-B06,2024-06-16,366.39,29.31,7
QU-002337,STR-B06,2024-06-16,93.69,0.0,6
QU-002338,STR-B06,2024-06-16,98.51,0.0,1
QU-002339,STR-B06,2024-06-16,236.1,0.0,10
QU-002340,STR-B06,2024-06-16,112.94,0.0,1
QU-002341,STR-B06,2024-06-17,359.07,0.0,6
QU-002342,STR-B06,2024-06-17,110.62,13.27,9
QU-002343,STR-B06,2024-06-17,446.66,0.0,6
QU-002344,STR-B06,2024-06-17,473.19,0.0,5
QU-002345,STR-B06,2024-06-17,433.99,52.08,10
QU-002346,STR-B06,2024-06-18,423.18,0.0,5
QU-002347,STR-B06,2024-06-18,180.81,0.0,7
QU-002348,STR-B06,2024-06-18,110.71,0.0,3
QU-002349,STR-B06,2024-06-18,346.38,41.57,10
QU-002350,STR-B06,2024-06-19,279.29,0.0,10
QU-002351,STR-B06,2024-06-19,140.59,16.87,2
QU-002352,STR-B06,2024-06-20,352.86,42.34,4
QU-002353,STR-B06,2024-06-20,267.61,32.11,5
QU-002354,STR-B06,2024-06-20,352.26,0.0,3
QU-002355,STR-B06,2024-06-20,450.16,0.0,8
QU-002356,STR-B06,2024-06-21,210.01,0.0,2
QU-002357,STR-B06,2024-06-21,419.73,33.58,8
QU-002358,STR-B06,2024-06-21,233.12,0.0,1
QU-002359,STR-B06,2024-06-21,210.0,16.8,6
QU-002360,STR-B06,2024-06-21,365.92,0.0,2
QU-002361,STR-B06,2024-06-21,232.93,18.63,6
QU-002362,STR-B06,2024-06-21,367.19,0.0,3
QU-002363,STR-B06,2024-06-22,112.55,13.51,4
QU-002364,STR-B06,2024-06-22,443.99,35.52,1
QU-002365,STR-B06,2024-06-22,480.09,57.61,1
QU-002366,STR-B06,2024-06-22,181.55,14.52,5
QU-002367,STR-B06,2024-06-22,328.74,26.3,6
QU-002368,STR-B06,2024-06-22,469.47,37.56,6
QU-002369,STR-B06,2024-06-23,421.97,0.0,2
QU-002370,STR-B06,2024-06-23,472.1,0.0,5
QU-002371,STR-B06,2024-06-23,374.4,29.95,5
QU-002372,STR-B06,2024-06-23,176.83,0.0,8
QU-002373,STR-B06,2024-06-23,90.45,0.0,3
QU-002374,STR-B06,2024-06-24,287.02,0.0,1
QU-002375,STR-B06,2024-06-24,179.22,21.51,2
QU-002376,STR-B06,2024-06-25,139.74,0.0,3
QU-002377,STR-B06,2024-06-25,434.95,0.0,9
QU-002378,STR-B06,2024-06-26,454.24,0.0,2
QU-002379,STR-B06,2024-06-26,439.48,35.16,1
QU-002380,STR-B06,2024-06-26,346.83,41.62,1
QU-002381,STR-B06,2024-06-27,239.42,28.73,9
QU-002382,STR-B06,2024-06-27,436.85,0.0,2
QU-002383,STR-B06,2024-06-27,471.25,37.7,2
QU-002384,STR-B06,2024-06-27,331.88,26.55,7
QU-002385,STR-B06,2024-06-27,202.11,0.0,10
QU-002386,STR-B06,2024-06-28,210.7,25.28,5
QU-002387,STR-B06,2024-06-28,410.29,32.82,2
QU-002388,STR-B06,2024-06-28,276.69,0.0,3
QU-002389,STR-B06,2024-06-28,386.47,30.92,8
QU-002390,STR-B06,2024-06-29,275.56,0.0,6
QU-002391,STR-B06,2024-06-29,205.48,0.0,3
QU-002392,STR-B06,2024-06-29,401.39,0.0,3
QU-002393,STR-B06,2024-06-29,314.99,0.0,7
QU-002394,STR-B06,2024-06-29,242.95,0.0,10
QU-002395,STR-B06,2024-06-30,478.22,57.39,10
QU-002396,STR-B06,2024-06-30,226.34,27.16,9
QU-002397,STR-B06,2024-06-30,437.57,0.0,10
QU-002398,STR-B06,2024-06-30,337.74,0.0,4
QU-002399,STR-B06,2024-06-30,377.53,30.2,5
QU-002400,STR-B07,2024-04-01,171.78,20.61,2
QU-002401,STR-B07,2024-04-01,318.86,0.0,4
QU-002402,STR-B07,2024-04-01,322.67,38.72,8
QU-002403,STR-B07,2024-04-01,266.57,0.0,5
QU-002404,STR-B07,2024-04-02,186.26,0.0,8
