entry_id,location_code,account_code,account_name,posting_date,amount
GL-000404,LOC-03,6000,Labor - Hourly,2024-04-20,-635.17
GL-000405,LOC-03,5100,Food COGS,2024-04-21,-689.88
GL-000406,LOC-03,6000,Labor - Hourly,2024-04-21,-540.17
GL-000407,LOC-03,5100,Food COGS,2024-04-22,-361.96
GL-000408,LOC-03,6000,Labor - Hourly,2024-04-22,-299.9
GL-000409,LOC-03,5100,Food COGS,2024-04-23,-545.21
GL-000410,LOC-03,6000,Labor - Hourly,2024-04-23,-431.2
GL-000411,LOC-03,5100,Food COGS,2024-04-24,-430.64
GL-000412,LOC-03,6000,Labor - Hourly,2024-04-24,-418.32
GL-000413,LOC-03,5100,Food COGS,2024-04-25,-471.93
GL-000414,LOC-03,6000,Labor - Hourly,2024-04-25,-422.79
GL-000415,LOC-03,5100,Food COGS,2024-04-26,-869.38
GL-000416,LOC-03,6000,Labor - Hourly,2024-04-26,-683.37
GL-000417,LOC-03,5100,Food COGS,2024-04-27,-757.77
GL-000418,LOC-03,6000,Labor - Hourly,2024-04-27,-715.33
GL-000419,LOC-03,5100,Food COGS,2024-04-28,-752.34
GL-000420,LOC-03,6000,Labor - Hourly,2024-04-28,-618.56
GL-000421,LOC-03,5100,Food COGS,2024-04-29,-879.23
GL-000422,LOC-03,6000,Labor - Hourly,2024-04-29,-751.38
GL-000423,LOC-03,5100,Food COGS,2024-04-30,-639.6
GL-000424,LOC-03,6000,Labor - Hourly,2024-04-30,-509.87
GL-000425,LOC-03,5100,Food COGS,2024-05-01,-859.69
GL-000426,LOC-03,6000,Labor - Hourly,2024-05-01,-805.82
GL-000427,LOC-03,5100,Food COGS,2024-05-02,-665.3
GL-000428,LOC-03,6000,Labor - Hourly,2024-05-02,-571.21
GL-000429,LOC-03,5100,Food COGS,2024-05-03,-434.39
GL-000430,LOC-03,6000,Labor - Hourly,2024-05-03,-412.41
GL-000431,LOC-03,5100,Food COGS,2024-05-04,-727.52
GL-000432,LOC-03,6000,Labor - Hourly,2024-05-04,-673.36
GL-000433,LOC-03,5100,Food COGS,2024-05-05,-771.19
GL-000434,LOC-03,6000,Labor - Hourly,2024-05-05,-643.49
GL-000435,LOC-03,5100,Food COGS,2024-05-06,-516.59
GL-000436,LOC-03,6000,Labor - Hourly,2024-05-06,-452.5
GL-000437,LOC-03,5100,Food COGS,2024-05-07,-830.8
GL-000438,LOC-03,6000,Labor - Hourly,2024-05-07,-703.39
GL-000439,LOC-03,5100,Food COGS,2024-05-08,-528.86
GL-000440,LOC-03,6000,Labor - Hourly,2024-05-08,-490.94
GL-000441,LOC-03,5100,Food COGS,2024-05-09,-565.12
GL-000442,LOC-03,6000,Labor - Hourly,2024-05-09,-539.24
GL-000443,LOC-03,5100,Food COGS,2024-05-10,-1158.52
GL-000444,LOC-03,6000,Labor - Hourly,2024-05-10,-1034.22
GL-000445,LOC-03,5100,Food COGS,2024-05-11,-968.33
GL-000446,LOC-03,6000,Labor - Hourly,2024-05-11,-872.42
GL-000447,LOC-03,5100,Food COGS,2024-05-12,-904.97
GL-000448,LOC-03,6000,Labor - Hourly,2024-05-12,-767.16
GL-000449,LOC-03,5100,Food COGS,2024-05-13,-683.29
GL-000450,LOC-03,6000,Labor - Hourly,2024-05-13,-504.36
GL-000451,LOC-03,5100,Food COGS,2024-05-14,-411.12
GL-000452,LOC-03,6000,Labor - Hourly,2024-05-14,-371.76
GL-000453,LOC-03,5100,Food COGS,2024-05-15,-880.17
GL-000454,LOC-03,6000,Labor - Hourly,2024-05-15,-705.27
GL-000455,LOC-03,5100,Food COGS,2024-05-16,-420.14
GL-000456,LOC-03,6000,Labor - Hourly,2024-05-16,-387.08
GL-000457,LOC-03,5100,Food COGS,2024-05-17,-1233.41
GL-000458,LOC-03,6000,Labor - Hourly,2024-05-17,-973.29
GL-000459,LOC-03,5100,Food COGS,2024-05-18,-798.37
GL-000460,LOC-03,6000,Labor - Hourly,2024-05-18,-725.47
GL-000461,LOC-03,5100,Food COGS,2024-05-19,-968.82
GL-000462,LOC-03,6000,Labor - Hourly,2024-05-19,-917.55
GL-000463,LOC-03,5100,Food COGS,2024-05-20,-420.39
GL-000464,LOC-03,6000,Labor - Hourly,2024-05-20,-359.65
GL-000465,LOC-03,5100,Food COGS,2024-05-21,-610.14
GL-000466,LOC-03,6000,Labor - Hourly,2024-05-21,-572.86
GL-000467,LOC-03,5100,Food COGS,2024-05-22,-512.84
GL-000468,LOC-03,6000,Labor - Hourly,2024-05-22,-461.01
GL-000469,LOC-03,5100,Food COGS,2024-05-23,-563.21
GL-000470,LOC-03,6000,Labor - Hourly,2024-05-23,-574.3
GL-000471,LOC-03,5100,Food COGS,2024-05-24,-765.66
GL-000472,LOC-03,6000,Labor - Hourly,2024-05-24,-590.21
GL-000473,LOC-03,5100,Food COGS,2024-05-25,-684.39
GL-000474,LOC-03,6000,Labor - Hourly,2024-05-25,-618.17
GL-000475,LOC-03,5100,Food COGS,2024-05-26,-955.58
GL-000476,LOC-03,6000,Labor - Hourly,2024-05-26,-869.58
GL-000477,LOC-03,5100,Food COGS,2024-05-27,-530.44
GL-000478,LOC-03,6000,Labor - Hourly,2024-05-27,-459.95
GL-000479,LOC-03,5100,Food COGS,2024-05-28,-680.5
GL-000480,LOC-03,6000,Labor - Hourly,2024-05-28,-607.56
GL-000481,LOC-03,5100,Food COGS,2024-05-29,-650.43
GL-000482,LOC-03,6000,Labor - Hourly,2024-05-29,-546.73
GL-000483,LOC-03,5100,Food COGS,2024-05-30,-464.67
GL-000484,LOC-03,6000,Labor - Hourly,2024-05-30,-399.32
GL-000485,LOC-03,5100,Food COGS,2024-05-31,-633.91
GL-000486,LOC-03,6000,Labor - Hourly,2024-05-31,-594.21
GL-000487,LOC-03,5100,Food COGS,2024-06-01,-869.96
GL-000488,LOC-03,6000,Labor - Hourly,2024-06-01,-784.59
GL-000489,LOC-03,5100,Food COGS,2024-06-02,-583.18
GL-000490,LOC-03,6000,Labor - Hourly,2024-06-02,-473.08
GL-000491,LOC-03,5100,Food COGS,2024-06-03,-353.48
GL-000492,LOC-03,6000,Labor - Hourly,2024-06-03,-317.18
GL-000493,LOC-03,5100,Food COGS,2024-06-04,-406.21
GL-000494,LOC-03,6000,Labor - Hourly,2024-06-04,-378.28
GL-000495,LOC-03,5100,Food COGS,2024-06-05,-847.13
GL-000496,LOC-03,6000,Labor - Hourly,2024-06-05,-778.38
GL-000497,LOC-03,5100,Food COGS,2024-06-06,-574.87
GL-000498,LOC-03,6000,Labor - Hourly,2024-06-06,-566.15
GL-000499,LOC-03,5100,Food COGS,2024-06-07,-562.43
GL-000500,LOC-03,6000,Labor - Hourly,2024-06-07,-510.64
GL-000501,LOC-03,5100,Food COGS,2024-06-08,-865.73
GL-000502,LOC-03,6000,Labor - Hourly,2024-06-08,-850.01
GL-000503,LOC-03,5100,Food COGS,2024-06-09,-445.76
GL-000504,LOC-03,6000,Labor - Hourly,2024-06-09,-379.48
GL-000505,LOC-03,5100,Food COGS,2024-06-10,-253.24
GL-000506,LOC-03,6000,Labor - Hourly,2024-06-10,-231.46
GL-000507,LOC-03,5100,Food COGS,2024-06-11,-888.17
GL-000508,LOC-03,6000,Labor - Hourly,2024-06-11,-713.58
GL-000509,LOC-03,5100,Food COGS,2024-06-12,-575.31
GL-000510,LOC-03,6000,Labor - Hourly,2024-06-12,-421.24
GL-000511,LOC-03,5100,Food COGS,2024-06-13,-474.91
GL-000512,LOC-03,6000,Labor - Hourly,2024-06-13,-420.53
GL-000513,LOC-03,5100,Food COGS,2024-06-14,-1119.24
GL-000514,LOC-03,6000,Labor - Hourly,2024-06-14,-927.52
GL-000515,LOC-03,5100,Food COGS,2024-06-15,-993.21
GL-000516,LOC-03,6000,Labor - Hourly,2024-06-15,-916.34
GL-000517,LOC-03,5100,Food COGS,2024-06-16,-1045.44
GL-000518,LOC-03,6000,Labor - Hourly,2024-06-16,-823.83
GL-000519,LOC-03,5100,Food COGS,2024-06-17,-423.04
GL-000520,LOC-03,6000,Labor - Hourly,2024-06-17,-370.48
GL-000521,LOC-03,5100,Food COGS,2024-06-18,-701.89
GL-000522,LOC-03,6000,Labor - Hourly,2024-06-18,-685.8
GL-000523,LOC-03,5100,Food COGS,2024-06-19,-394.0
GL-000524,LOC-03,6000,Labor - Hourly,2024-06-19,-369.88
GL-000525,LOC-03,5100,Food COGS,2024-06-20,-699.35
GL-000526,LOC-03,6000,Labor - Hourly,2024-06-20,-548.23
GL-000527,LOC-03,5100,Food COGS,2024-06-21,-606.07
GL-000528,LOC-03,6000,Labor - Hourly,2024-06-21,-569.47
GL-000529,LOC-03,5100,Food COGS,2024-06-22,-624.43
GL-000530,LOC-03,6000,Labor - Hourly,2024-06-22,-559.84
GL-000531,LOC-03,5100,Food COGS,2024-06-23,-1131.38
GL-000532,LOC-03,6000,Labor - Hourly,2024-06-23,-919.38
GL-000533,LOC-03,5100,Food COGS,2024-06-24,-513.9
GL-000534,LOC-03,6000,Labor - Hourly,2024-06-24,-506.0
GL-000535,LOC-03,5100,Food COGS,2024-06-25,-416.11
GL-000536,LOC-03,6000,Labor - Hourly,2024-06-25,-419.23
GL-000537,LOC-03,5100,Food COGS,2024-06-26,-418.0
GL-000538,LOC-03,6000,Labor - Hourly,2024-06-26,-336.75
GL-000539,LOC-03,5100,Food COGS,2024-06-27,-266.15
GL-000540,LOC-03,6000,Labor - Hourly,2024-06-27,-244.26
GL-000541,LOC-03,5100,Food COGS,2024-06-28,-580.83
GL-000542,LOC-03,6000,Labor - Hourly,2024-06-28,-578.81
GL-000543,LOC-03,5100,Food COGS,2024-06-29,-984.47
GL-000544,LOC-03,6000,Labor - Hourly,2024-06-29,-862.38
GL-000545,LOC-03,5100,Food COGS,2024-06-30,-787.17
GL-000546,LOC-03,6000,Labor - Hourly,2024-06-30,-718.41
GL-000547,LOC-04,5100,Food COGS,2024-04-01,-548.42
GL-000548,LOC-04,6000,Labor - Hourly,2024-04-01,-552.08
GL-000549,LOC-04,5100,Food COGS,2024-04-02,-344.6
GL-000550,LOC-04,6000,Labor - Hourly,2024-04-02,-322.3
GL-000551,LOC-04,5100,Food COGS,2024-04-03,-385.02
GL-000552,LOC-04,6000,Labor - Hourly,2024-04-03,-371.29
GL-000553,LOC-04,5100,Food COGS,2024-04-04,-296.27
GL-000554,LOC-04,6000,Labor - Hourly,2024-04-04,-256.19
GL-000555,LOC-04,5100,Food COGS,2024-04-05,-690.13
GL-000556,LOC-04,6000,Labor - Hourly,2024-04-05,-634.5
GL-000557,LOC-04,5100,Food COGS,2024-04-06,-753.27
GL-000558,LOC-04,6000,Labor - Hourly,2024-04-06,-685.32
GL-000559,LOC-04,5100,Food COGS,2024-04-07,-991.67
GL-000560,LOC-04,6000,Labor - Hourly,2024-04-07,-854.65
GL-000561,LOC-04,5100,Food COGS,2024-04-08,-662.64
GL-000562,LOC-04,6000,Labor - Hourly,2024-04-08,-499.91
GL-000563,LOC-04,5100,Food COGS,2024-04-09,-664.23
GL-000564,LOC-04,6000,Labor - Hourly,2024-04-09,-552.86
GL-000565,LOC-04,5100,Food COGS,2024-04-10,-445.86
GL-000566,LOC-04,6000,Labor - Hourly,2024-04-10,-431.76
GL-000567,LOC-04,5100,Food COGS,2024-04-11,-394.5
GL-000568,LOC-04,6000,Labor - Hourly,2024-04-11,-301.0
GL-000569,LOC-04,5100,Food COGS,2024-04-12,-1054.16
GL-000570,LOC-04,6000,Labor - Hourly,2024-04-12,-926.3
GL-000571,LOC-04,5100,Food COGS,2024-04-13,-599.27
GL-000572,LOC-04,6000,Labor - Hourly,2024-04-13,-558.37
GL-000573,LOC-04,5100,Food COGS,2024-04-14,-732.98
GL-000574,LOC-04,6000,Labor - Hourly,2024-04-14,-696.21
GL-000575,LOC-04,5100,Food COGS,2024-04-15,-648.11
GL-000576,LOC-04,6000,Labor - Hourly,2024-04-15,-554.62
GL-000577,LOC-04,5100,Food COGS,2024-04-16,-530.88
GL-000578,LOC-04,6000,Labor - Hourly,2024-04-16,-441.28
GL-000579,LOC-04,5100,Food COGS,2024-04-17,-668.31
GL-000580,LOC-04,6000,Labor - Hourly,2024-04-17,-560.02
GL-000581,LOC-04,5100,Food COGS,2024-04-18,-748.11
GL-000582,LOC-04,6000,Labor - Hourly,2024-04-18,-640.89
GL-000583,LOC-04,5100,Food COGS,2024-04-19,-569.1
GL-000584,LOC-04,6000,Labor - Hourly,2024-04-19,-458.2
GL-000585,LOC-04,5100,Food COGS,2024-04-20,-494.96
GL-000586,LOC-04,6000,Labor - Hourly,2024-04-20,-385.33
GL-000587,LOC-04,5100,Food COGS,2024-04-21,-874.14
GL-000588,LOC-04,6000,Labor - Hourly,2024-04-21,-810.65
GL-000589,LOC-04,5100,Food COGS,2024-04-22,-512.3
GL-000590,LOC-04,6000,Labor - Hourly,2024-04-22,-496.02
GL-000591,LOC-04,5100,Food COGS,2024-04-23,-484.14
GL-000592,LOC-04,6000,Labor - Hourly,2024-04-23,-388.13
GL-000593,LOC-04,5100,Food COGS,2024-04-24,-771.12
GL-000594,LOC-04,6000,Labor - Hourly,2024-04-24,-669.28
GL-000595,LOC-04,5100,Food COGS,2024-04-25,-547.84
GL-000596,LOC-04,6000,Labor - Hourly,2024-04-25,-449.11
GL-000597,LOC-04,5100,Food COGS,2024-04-26,-716.9
GL-000598,LOC-04,6000,Labor - Hourly,2024-04-26,-537.16
GL-000599,LOC-04,5100,Food COGS,2024-04-27,-988.1
GL-000600,LOC-04,6000,Labor - Hourly,2024-04-27,-952.91
GL-000601,LOC-04,5100,Food COGS,2024-04-28,-743.26
GL-000602,LOC-04,6000,Labor - Hourly,2024-04-28,-556.65
GL-000603,LOC-04,5100,Food COGS,2024-04-29,-569.8
GL-000604,LOC-04,6000,Labor - Hourly,2024-04-29,-508.91
GL-000605,LOC-04,5100,Food COGS,2024-04-30,-729.3
GL-000606,LOC-04,6000,Labor - Hourly,2024-04-30,-631.41
GL-000607,LOC-04,5100,Food COGS,2024-05-01,-801.65
GL-000608,LOC-04,6000,Labor - Hourly,2024-05-01,-711.09
GL-000609,LOC-04,5100,Food COGS,2024-05-02,-615.19
GL-000610,LOC-04,6000,Labor - Hourly,2024-05-02,-529.29
GL-000611,LOC-04,5100,Food COGS,2024-05-03,-1000.21
GL-000612,LOC-04,6000,Labor - Hourly,2024-05-03,-780.52
GL-000613,LOC-04,5100,Food COGS,2024-05-04,-483.04
GL-000614,LOC-04,6000,Labor - Hourly,2024-05-04,-397.22
GL-000615,LOC-04,5100,Food COGS,2024-05-05,-635.34
GL-000616,LOC-04,6000,Labor - Hourly,2024-05-05,-549.41
GL-000617,LOC-04,5100,Food COGS,2024-05-06,-460.63
GL-000618,LOC-04,6000,Labor - Hourly,2024-05-06,-367.86
GL-000619,LOC-04,5100,Food COGS,2024-05-07,-421.96
GL-000620,LOC-04,6000,Labor - Hourly,2024-05-07,-376.93
GL-000621,LOC-04,5100,Food COGS,2024-05-08,-836.75
GL-000622,LOC-04,6000,Labor - Hourly,2024-05-08,-796.72
GL-000623,LOC-04,5100,Food COGS,2024-05-09,-726.65
GL-000624,LOC-04,6000,Labor - Hourly,2024-05-09,-649.97
GL-000625,LOC-04,5100,Food COGS,2024-05-10,-537.83
GL-000626,LOC-04,6000,Labor - Hourly,2024-05-10,-492.27
GL-000627,LOC-04,5100,Food COGS,2024-05-11,-540.12
GL-000628,LOC-04,6000,Labor - Hourly,2024-05-11,-460.03
GL-000629,LOC-04,5100,Food COGS,2024-05-12,-778.07
GL-000630,LOC-04,6000,Labor - Hourly,2024-05-12,-656.64
GL-000631,LOC-04,5100,Food COGS,2024-05-13,-349.87
GL-000632,LOC-04,6000,Labor - Hourly,2024-05-13,-323.74
GL-000633,LOC-04,5100,Food COGS,2024-05-14,-544.76
GL-000634,LOC-04,6000,Labor - Hourly,2024-05-14,-442.58
GL-000635,LOC-04,5100,Food COGS,2024-05-15,-343.44
GL-000636,LOC-04,6000,Labor - Hourly,2024-05-15,-264.55
GL-000637,LOC-04,5100,Food COGS,2024-05-16,-484.56
GL-000638,LOC-04,6000,Labor - Hourly,2024-05-16,-456.4
GL-000639,LOC-04,5100,Food COGS,2024-05-17,-472.76
GL-000640,LOC-04,6000,Labor - Hourly,2024-05-17,-401.8
GL-000641,LOC-04,5100,Food COGS,2024-05-18,-600.67
GL-000642,LOC-04,6000,Labor - Hourly,2024-05-18,-599.69
GL-000643,LOC-04,5100,Food COGS,2024-05-19,-623.88
GL-000644,LOC-04,6000,Labor - Hourly,2024-05-19,-538.21
GL-000645,LOC-04,5100,Food COGS,2024-05-20,-443.55
GL-000646,LOC-04,6000,Labor - Hourly,2024-05-20,-326.52
GL-000647,LOC-04,5100,Food COGS,2024-05-21,-172.51
GL-000648,LOC-04,6000,Labor - Hourly,2024-05-21,-156.84
GL-000649,LOC-04,5100,Food COGS,2024-05-22,-899.22
GL-000650,LOC-04,6000,Labor - Hourly,2024-05-22,-738.44
GL-000651,LOC-04,5100,Food COGS,2024-05-23,-726.86
GL-000652,LOC-04,6000,Labor - Hourly,2024-05-23,-660.38
GL-000653,LOC-04,5100,Food COGS,2024-05-24,-898.21
GL-000654,LOC-04,6000,Labor - Hourly,2024-05-24,-692.59
GL-000655,LOC-04,5100,Food COGS,2024-05-25,-569.36
GL-000656,LOC-04,6000,Labor - Hourly,2024-05-25,-440.25
GL-000657,LOC-04,5100,Food COGS,2024-05-26,-839.48
GL-000658,LOC-04,6000,Labor - Hourly,2024-05-26,-678.13
GL-000659,LOC-04,5100,Food COGS,2024-05-27,-403.51
GL-000660,LOC-04,6000,Labor - Hourly,2024-05-27,-330.09
GL-000661,LOC-04,5100,Food COGS,2024-05-28,-776.64
GL-000662,LOC-04,6000,Labor - Hourly,2024-05-28,-637.72
GL-000663,LOC-04,5100,Food COGS,2024-05-29,-268.69
GL-000664,LOC-04,6000,Labor - Hourly,2024-05-29,-216.32
GL-000665,LOC-04,5100,Food COGS,2024-05-30,-339.2
GL-000666,LOC-04,6000,Labor - Hourly,2024-05-30,-298.35
GL-000667,LOC-04,5100,Food COGS,2024-05-31,-679.33
GL-000668,LOC-04,6000,Labor - Hourly,2024-05-31,-600.71
GL-000669,LOC-04,5100,Food COGS,2024-06-01,-602.64
GL-000670,LOC-04,6000,Labor - Hourly,2024-06-01,-574.02
GL-000671,LOC-04,5100,Food COGS,2024-06-02,-1420.42
GL-000672,LOC-04,6000,Labor - Hourly,2024-06-02,-1184.91
GL-000673,LOC-04,5100,Food COGS,2024-06-03,-632.29
GL-000674,LOC-04,6000,Labor - Hourly,2024-06-03,-460.81
GL-000675,LOC-04,5100,Food COGS,2024-06-04,-251.23
GL-000676,LOC-04,6000,Labor - Hourly,2024-06-04,-229.24
GL-000677,LOC-04,5100,Food COGS,2024-06-05,-477.33
GL-000678,LOC-04,6000,Labor - Hourly,2024-06-05,-395.6
GL-000679,LOC-04,5100,Food COGS,2024-06-06,-638.3
GL-000680,LOC-04,6000,Labor - Hourly,2024-06-06,-513.46
GL-000681,LOC-04,5100,Food COGS,2024-06-07,-567.47
GL-000682,LOC-04,6000,Labor - Hourly,2024-06-07,-479.71
GL-000683,LOC-04,5100,Food COGS,2024-06-08,-1262.03
GL-000684,LOC-04,6000,Labor - Hourly,2024-06-08,-1074.77
GL-000685,LOC-04,5100,Food COGS,2024-06-09,-561.65
GL-000686,LOC-04,6000,Labor - Hourly,2024-06-09,-556.12
GL-000687,LOC-04,5100,Food COGS,2024-06-10,-292.5
GL-000688,LOC-04,6000,Labor - Hourly,2024-06-10,-300.97
GL-000689,LOC-04,5100,Food COGS,2024-06-11,-548.08
GL-000690,LOC-04,6000,Labor - Hourly,2024-06-11,-396.1
GL-000691,LOC-04,5100,Food COGS,2024-06-12,-426.41
GL-000692,LOC-04,6000,Labor - Hourly,2024-06-12,-359.25
GL-000693,LOC-04,5100,Food COGS,2024-06-13,-415.31
GL-000694,LOC-04,6000,Labor - Hourly,2024-06-13,-356.98
GL-000695,LOC-04,5100,Food COGS,2024-06-14,-988.79
GL-000696,LOC-04,6000,Labor - Hourly,2024-06-14,-883.88
GL-000697,LOC-04,5100,Food COGS,2024-06-15,-829.36
GL-000698,LOC-04,6000,Labor - Hourly,2024-06-15,-834.51
GL-000699,LOC-04,5100,Food COGS,2024-06-16,-547.25
GL-000700,LOC-04,6000,Labor - Hourly,2024-06-16,-450.7
GL-000701,LOC-04,5100,Food COGS,2024-06-17,-489.08
GL-000702,LOC-04,6000,Labor - Hourly,2024-06-17,-380.08
GL-000703,LOC-04,5100,Food COGS,2024-06-18,-297.51
GL-000704,LOC-04,6000,Labor - Hourly,2024-06-18,-272.1
GL-000705,LOC-04,5100,Food COGS,2024-06-19,-297.01
GL-000706,LOC-04,6000,Labor - Hourly,2024-06-19,-246.41
GL-000707,LOC-04,5100,Food COGS,2024-06-20,-645.17
GL-000708,LOC-04,6000,Labor - Hourly,2024-06-20,-602.02
GL-000709,LOC-04,5100,Food COGS,2024-06-21,-962.25
GL-000710,LOC-04,6000,Labor - Hourly,2024-06-21,-829.72
GL-000711,LOC-04,5100,Food COGS,2024-06-22,-667.1
GL-000712,LOC-04,6000,Labor - Hourly,2024-06-22,-519.76
GL-000713,LOC-04,5100,Food COGS,2024-06-23,-695.21
GL-000714,LOC-04,6000,Labor - Hourly,2024-06-23,-657.54
GL-000715,LOC-04,5100,Food COGS,2024-06-24,-357.1
GL-000716,LOC-04,6000,Labor - Hourly,2024-06-24,-283.32
GL-000717,LOC-04,5100,Food COGS,2024-06-25,-479.97
GL-000718,LOC-04,6000,Labor - Hourly,2024-06-25,-414.48
GL-000719,LOC-04,5100,Food COGS,2024-06-26,-501.69
GL-000720,LOC-04,6000,Labor - Hourly,2024-06-26,-411.37
GL-000721,LOC-04,5100,Food COGS,2024-06-27,-663.86
GL-000722,LOC-04,6000,Labor - Hourly,2024-06-27,-560.33
GL-000723,LOC-04,5100,Food COGS,2024-06-28,-681.08
GL-000724,LOC-04,6000,Labor - Hourly,2024-06-28,-624.0
GL-000725,LOC-04,5100,Food COGS,2024-06-29,-599.44
GL-000726,LOC-04,6000,Labor - Hourly,2024-06-29,-551.38
GL-000727,LOC-04,5100,Food COGS,2024-06-30,-774.5
GL-000728,LOC-04,6000,Labor - Hourly,2024-06-30,-609.52
GL-000729,LOC-05,5100,Food COGS,2024-04-01,-440.44
GL-000730,LOC-05,6000,Labor - Hourly,2024-04-01,-384.41
GL-000731,LOC-05,5100,Food COGS,2024-04-02,-690.9
GL-000732,LOC-05,6000,Labor - Hourly,2024-04-02,-703.83
GL-000733,LOC-05,5100,Food COGS,2024-04-03,-374.59
GL-000734,LOC-05,6000,Labor - Hourly,2024-04-03,-297.26
GL-000735,LOC-05,5100,Food COGS,2024-04-04,-367.22
GL-000736,LOC-05,6000,Labor - Hourly,2024-04-04,-334.3
GL-000737,LOC-05,5100,Food COGS,2024-04-05,-863.48
GL-000738,LOC-05,6000,Labor - Hourly,2024-04-05,-739.0
GL-000739,LOC-05,5100,Food COGS,2024-04-06,-674.76
GL-000740,LOC-05,6000,Labor - Hourly,2024-04-06,-565.01
GL-000741,LOC-05,5100,Food COGS,2024-04-07,-520.07
GL-000742,LOC-05,6000,Labor - Hourly,2024-04-07,-460.61
GL-000743,LOC-05,5100,Food COGS,2024-04-08,-387.6
GL-000744,LOC-05,6000,Labor - Hourly,2024-04-08,-334.02
GL-000745,LOC-05,5100,Food COGS,2024-04-09,-722.85
GL-000746,LOC-05,6000,Labor - Hourly,2024-04-09,-594.07
GL-000747,LOC-05,5100,Food COGS,2024-04-10,-364.67
GL-000748,LOC-05,6000,Labor - Hourly,2024-04-10,-325.17
GL-000749,LOC-05,5100,Food COGS,2024-04-11,-427.91
GL-000750,LOC-05,6000,Labor - Hourly,2024-04-11,-392.32
GL-000751,LOC-05,5100,Food COGS,2024-04-12,-742.75
GL-000752,LOC-05,6000,Labor - Hourly,2024-04-12,-620.68
GL-000753,LOC-05,5100,Food COGS,2024-04-13,-577.45
GL-000754,LOC-05,6000,Labor - Hourly,2024-04-13,-503.79
GL-000755,LOC-05,5100,Food COGS,2024-04-14,-696.35
GL-000756,LOC-05,6000,Labor - Hourly,2024-04-14,-643.33
GL-000757,LOC-05,5100,Food COGS,2024-04-15,-518.31
GL-000758,LOC-05,6000,Labor - Hourly,2024-04-15,-438.34
GL-000759,LOC-05,5100,Food COGS,2024-04-16,-728.76
GL-000760,LOC-05,6000,Labor - Hourly,2024-04-16,-588.45
GL-000761,LOC-05,5100,Food COGS,2024-04-17,-530.97
GL-000762,LOC-05,6000,Labor - Hourly,2024-04-17,-513.79
GL-000763,LOC-05,5100,Food COGS,2024-04-18,-280.76
GL-000764,LOC-05,6000,Labor - Hourly,2024-04-18,-253.28
GL-000765,LOC-05,5100,Food COGS,2024-04-19,-967.57
GL-000766,LOC-05,6000,Labor - Hourly,2024-04-19,-788.17
GL-000767,LOC-05,5100,Food COGS,2024-04-20,-533.62
GL-000768,LOC-05,6000,Labor - Hourly,2024-04-20,-477.43
GL-000769,LOC-05,5100,Food COGS,2024-04-21,-638.82
GL-000770,LOC-05,6000,Labor - Hourly,2024-04-21,-590.48
GL-000771,LOC-05,5100,Food COGS,2024-04-22,-568.01
GL-000772,LOC-05,6000,Labor - Hourly,2024-04-22,-471.16
GL-000773,LOC-05,5100,Food COGS,2024-04-23,-273.2
GL-000774,LOC-05,6000,Labor - Hourly,2024-04-23,-280.14
GL-000775,LOC-05,5100,Food COGS,2024-04-24,-620.43
GL-000776,LOC-05,6000,Labor - Hourly,2024-04-24,-505.31
GL-000777,LOC-05,5100,Food COGS,2024-04-25,-397.29
GL-000778,LOC-05,6000,Labor - Hourly,2024-04-25,-346.42
GL-000779,LOC-05,5100,Food COGS,2024-04-26,-561.45
GL-000780,LOC-05,6000,Labor - Hourly,2024-04-26,-542.11
GL-000781,LOC-05,5100,Food COGS,2024-04-27,-1124.31
GL-000782,LOC-05,6000,Labor - Hourly,2024-04-27,-971.91
GL-000783,LOC-05,5100,Food COGS,2024-04-28,-860.21
GL-000784,LOC-05,6000,Labor - Hourly,2024-04-28,-787.18
GL-000785,LOC-05,5100,Food COGS,2024-04-29,-370.41
GL-000786,LOC-05,6000,Labor - Hourly,2024-04-29,-335.92
GL-000787,LOC-05,5100,Food COGS,2024-04-30,-551.63
GL-000788,LOC-05,6000,Labor - Hourly,2024-04-30,-457.03
GL-000789,LOC-05,5100,Food COGS,2024-05-01,-353.65
GL-000790,LOC-05,6000,Labor - Hourly,2024-05-01,-312.0
GL-000791,LOC-05,5100,Food COGS,2024-05-02,-355.97
GL-000792,LOC-05,6000,Labor - Hourly,2024-05-02,-306.67
GL-000793,LOC-05,5100,Food COGS,2024-05-03,-887.23
GL-000794,LOC-05,6000,Labor - Hourly,2024-05-03,-725.18
GL-000795,LOC-05,5100,Food COGS,2024-05-04,-907.1
GL-000796,LOC-05,6000,Labor - Hourly,2024-05-04,-795.81
GL-000797,LOC-05,5100,Food COGS,2024-05-05,-784.11
GL-000798,LOC-05,6000,Labor - Hourly,2024-05-05,-765.89
GL-000799,LOC-05,5100,Food COGS,2024-05-06,-599.15
GL-000800,LOC-05,6000,Labor - Hourly,2024-05-06,-507.17
GL-000801,LOC-05,5100,Food COGS,2024-05-07,-710.99
GL-000802,LOC-05,6000,Labor - Hourly,2024-05-07,-531.4
GL-000803,LOC-05,5100,Food COGS,2024-05-08,-351.64
GL-000804,LOC-05,6000,Labor - Hourly,2024-05-08,-299.89
GL-000805,LOC-05,5100,Food COGS,2024-05-09,-408.82
GL-000806,LOC-05,6000,Labor - Hourly,2024-05-09,-311.4
GL-000807,LOC-05,5100,Food COGS,2024-05-10,-1147.45
